"","SAMd027124354ce","SAMbf1a3ae828e6","SAM2e9ac0b1b250","SAMd35318127278","SAM560f23d6a3ad","SAM73663ee4a96e","SAMc2a1820d4e6b","SAMe1eb5d988760","SAM8a1b0e02ee42","SAMb470eb8f04be","SAMd3601288319e","SAM670649e105b5","SAM3b15b4c6311d","SAMeaa477a5384b","SAM25510f300d79","SAM771445e92421","SAM6f2a102a99df","SAM6ff654a20f98","SAM31d9176e11fb","SAM572f19794c96"
"MYF5",-1.57134923218166,-1.58045345423411,-1.88746910999519,-2.80091888717669,-2.78841847242796,-1.70899908667349,-2.107421383845,-1.76002685172074,-1.46914785821606,-1.87570794879428,-2.57032976654102,-1.83088074922283,-2.02881801251682,-2.5986332453258,-2.2691618674539,-1.20337900024155,-2.0047162661759,-1.22493989205458,-2.11331221620511,-1.93750709775973
"MYF6",-0.30845412952616,-0.167462566623717,-0.839573540621313,-1.16548135024755,-1.20232567027018,-0.666044535017948,-0.430062868784051,-0.369890237999431,-0.507350426331196,-0.359130195476267,-0.834151555215654,-0.947701424278453,-0.559772366300541,-0.927403933582059,-1.08179064169859,0.261366172878493,-0.953754333558862,-0.374376560939326,-0.949626411010626,-0.926110485038467
"MYOD1",0.757158327649226,1.3389445719045,-0.134219008085203,0.203280595898492,0.0948731544195464,0.940045654568089,1.14131962590411,1.23405129303754,0.895040077113393,0.382573148403191,0.291417503435714,1.21044146730267,0.678729059441881,0.887143597689406,0.471407160370301,1.37509678685269,0.235123745059844,1.45161197183954,0.329237089671217,0.185550368534301
"MYOG",-1.47369511116786,-1.41542611979171,-2.31675142201208,-2.3373575360225,-2.60374784616605,-1.6893986234521,-1.56359520702982,-1.75461407071242,-1.93371175441703,-2.20026133382993,-2.48431025392521,-1.57607060316449,-2.17790993072692,-1.88411584167227,-2.17162590402248,-1.61316713912031,-2.07042467768139,-1.46661817352904,-2.3614740936845,-2.59805677945588
"MYRF",-0.259479590404312,-0.941918247633606,-0.742596350675319,-1.11775721269061,-1.30554485669524,-0.990684027131821,-1.07437013024149,-0.919802153197816,-1.09128037839033,-1.05829847403748,-1.17153598393363,-0.946781879398063,-1.5993689338763,-1.2453332080629,-0.841142766203398,-0.446278869357006,-0.903373460565103,-0.960765596528296,-0.959942060559278,-1.20006567659769
"MZF1",-0.759282044085174,0.132284663532839,0.331192599544932,-0.903462931981047,0.482752151350073,-0.313560978795899,-0.291564902712086,-0.256122217326472,-0.615903111971882,-0.469152821635322,-0.1696188804979,-0.685948741892273,-0.384235592624812,-0.69526129075095,-0.635465260386215,0.106828114728439,-0.485943927320035,-0.351212473986503,-0.94620494251369,-0.209939742849599
"NANOG",0.433250891081354,0.221127886316248,0.466960205805718,0.337452886211598,0.381365918316806,0.577088285592163,0.568801849200008,0.114559984044584,0.13575488466425,0.871512631094913,0.495405722021484,-0.0645231927953524,0.213157992309271,0.394907982120812,0.334993218105601,0.352048601125438,0.320690749580768,0.477797902277501,0.486793726710352,0.425693554075603
"NCOA1",-1.74565387739399,-0.771475778206368,-0.533440926512628,-0.929581250899304,-0.429265917374855,-1.03146487996815,-1.04901217420024,-1.3480375875818,-0.990225104537474,-0.831270191519933,-0.971710797843302,-0.712554636507561,-1.6499051172148,-1.21272347704973,-1.20541887076864,-1.21286265075459,-0.94160491448336,-0.666831093870676,-1.2822230790069,-1.02395373722787
"NCOA2",-0.0894817038723345,-0.018767508825273,0.387289260420709,0.246084151927703,-0.231876621313919,0.00870036532529251,0.342703031957508,-0.391170538117559,0.0700352875389066,-0.0725251591256555,0.0976916937057968,0.230108491249331,-0.0732910979519745,-0.122539803399353,0.0727738941845927,-0.0258545929195374,-0.204077336850976,0.364970661512779,-0.107454364352633,-0.248489268562337
"NCOA3",2.07731959518266,2.2584833658708,1.45252705215441,2.3440729562752,1.85222498979301,2.04634384404197,1.90721220715709,1.71339334002269,1.7088762120521,2.00838691191797,1.91823620007122,3.01559703336816,2.22912995284234,2.33461497881538,2.26305855518355,1.31050301214575,1.83617782713332,2.1046765508015,1.87122676705407,2.14502157465162
"NCOR1",-0.0706690923683095,-0.135908585103745,0.211878999362143,-0.16051304785291,0.11957152591936,-0.102360899405456,0.171592446891572,-0.289340304073713,0.0158810961523351,-0.449799808599162,-0.431294642690357,-0.0224379951357843,-0.26101858991387,0.592629887227555,0.226311799583978,-0.0174949244394852,0.243041084862494,-0.198802358035682,-0.0242527083257559,0.375593734955117
"NCOR2",1.56946238255793,1.45917180813637,1.14732754136565,0.949336435677484,1.48016950398243,1.32621518254516,1.22091319901366,1.31413314273003,0.644453758960253,1.59381528680952,1.01118793645844,1.46224294686753,1.0491334901176,1.61946365188045,1.49004982846074,1.42104729877429,1.30713706155449,1.26113801909823,1.08169165644244,1.6200232580233
"NEUROD1",-2.65765244703264,-2.82006756661818,-3.28933791939655,-2.92492697936988,-2.98032806502995,-3.41920646259533,-2.92886816690993,-3.14710678180419,-3.47709468728013,-3.46988357138356,-3.19908885309088,-3.1291458028147,-3.10359704655865,-3.0826438319488,-3.48379344142758,-2.55058579604943,-2.663086566292,-3.21427287479162,-3.32141402898361,-2.40729625951354
"NEUROD2",-2.56778869332794,-2.15539957523708,-2.39841840583036,-2.66281159007334,-2.41200158085642,-2.74739049195917,-2.57335628686129,-2.43535554916658,-2.48527910401707,-2.42531170417824,-2.03411549125276,-2.49676781980955,-2.23061257336291,-2.61851863787174,-2.62536710277631,-2.30969941922079,-2.47923908253939,-2.5305820087879,-2.59954826765975,-2.11375385544857
"NEUROD6",-0.213612529494135,-0.539994359632689,-0.415850056473529,-0.731077460287879,-0.82063321396985,-0.593621444288886,-0.713307713319205,-0.522991838624237,-0.998165281323842,-0.493779859622934,-0.618316535095192,-0.227390705075169,-0.432842116017948,-0.964733674259268,-0.830168981550958,-0.804960969250809,-1.09584436390559,-0.791610353535079,-0.916020386126193,-0.5030422697963
"NEUROG1",-1.66920975786893,-1.86261211205344,-1.85580161402067,-1.61981175235464,-1.44423880147087,-1.58398233173485,-2.0476486872964,-1.50212957425818,-1.74970012535686,-1.56177983170438,-1.65934390987454,-0.99013135007444,-1.27031666597397,-1.71708896851414,-1.36040144779297,-1.64556004190934,-1.15970912628699,-1.82122154437978,-1.72819266415555,-1.0918579518349
"NEUROG2",-2.74065028242957,-1.80252176618683,-2.05980331433431,-1.36033681204282,-2.06625857732534,-2.07130991419715,-2.24660643664852,-2.63353781679234,-1.46630010179236,-2.42220329262996,-2.07266322846313,-2.31005319562891,-2.3345698110092,-2.15580060647377,-2.00196580990724,-2.13474383742124,-2.56543431621308,-2.10870743940825,-2.54375356022024,-2.3859716050228
"NEUROG3",-4.67684351182105,-5.14673565179798,-4.99498851854429,-5.04152933835236,-5.23918929544153,-4.9851709556413,-5.27258490313953,-5.15063619392216,-4.38387829075038,-5.20469563666159,-4.57053886840094,-4.99600577097576,-4.8681952973032,-4.78499873420518,-4.86826511215335,-5.38830542397424,-4.69326725045694,-4.89072546688361,-4.84431488537236,-4.80509818652292
"NFAT5",0.888535582914371,1.14463233717835,2.3341523424657,1.0822080634543,1.04356775863819,1.46902005859613,1.02763010245694,1.55369803586104,0.881333533674487,1.79463695533946,1.76845276187421,1.25655371017598,0.839789902975388,1.40228246490179,0.772216271437535,1.42798237849209,1.07262309829654,1.65748456505941,1.17273439977866,1.22411058964122
"NFATC1",0.3172532495803,0.141615586458842,0.228078922379632,-0.560558261299242,1.17792559567666,-0.064027019849632,0.333311801368246,0.602789865232952,-1.39215626491441,0.0228247196363115,0.647990227323908,0.350284279956472,-0.0339251043386325,-0.143522514609304,-0.365147785526128,0.630926451523246,0.398584023234215,-0.0460631739759477,-0.176788820871004,-0.0452200933634175
"NFATC2",-1.80586037277047,-1.2118252016657,-0.518270361411226,-1.16718212030354,-0.429302879404795,-1.06082174145218,-0.476876787545714,-0.773902932041809,-2.35677092864763,-1.21149926830738,-0.563851385968479,-1.52814026613691,-1.20355269045936,-0.96168850890565,-1.70098466030363,-0.475867689820173,-0.385806939353374,-1.43347775343753,-1.16932694973313,-1.07319946698908
"NFATC3",-2.22884912028225,-1.33866475885127,-1.31010897231405,-1.0134469741985,-1.15672526457976,-1.34033158569024,-0.741659524274365,-1.40224219214862,-1.7793809715119,-1.19010850030124,-1.37326206732029,-0.961152403731026,-1.42095913234991,-1.28983964758271,-1.18479715584834,-0.676648754590974,-0.936418019608778,-1.42898583022034,-1.6061608352555,-1.53264006076416
"NFATC4",-0.0818857057051743,-0.469953613963021,-0.345268633810987,-0.600383910844323,-1.09970126189939,-0.882580217641442,-0.57463765385841,-0.45870043039688,-1.13384590972765,-0.744346215765521,-0.535141501727239,-0.53330883699602,-0.556583699087134,-0.944491746784874,-0.669753129326133,-0.539146645865387,-1.05232304628473,-0.575947187356812,-0.788269675139975,-1.21384791570946
"NFE2",-0.0284205580443297,-1.4861024697805,-1.24485206928873,-1.3527565424774,-0.284967382011054,-1.488907543631,-0.79328134454205,-1.52243786981684,-1.34125617524551,-0.99360975837495,-1.13809007803147,-1.39554043164027,-1.07666845575733,-1.46927289200844,-0.795998706140717,-0.571996994849563,-0.315627067551038,-1.6775910510189,-0.788395024882214,-1.06388435906745
"NFE2L2",3.83173409700111,5.09604021888021,3.78029788792333,3.88136773984791,5.44200344448298,3.58007507878088,3.94292264244552,3.78236303597418,3.47827600304735,4.64598324832742,3.44293571369679,4.73015173917308,4.23077846062288,4.00408396229773,4.43488206062662,3.9850930607809,3.82927834595354,4.26725845059412,4.38528671410771,5.22400562253129
"NFIA",-1.68245665865838,-0.645539599225445,-0.56754331845226,-1.66481699728495,-1.31186482936009,-2.51623263247146,-1.41585527335729,-1.57335740531208,-1.53634441343327,-1.31476641815272,-2.16669744958142,-1.71989585690752,-1.30729261385514,-1.75064079362169,-1.16207990483371,-1.66619294130298,-1.31068406025906,-1.81079816919656,-1.24214005436612,-1.5983144199133
"NFIB",-0.714519904668424,-1.28890956225485,-1.16771624104913,-1.49186906629476,-1.42100707386407,-1.38362224799453,-1.09003384769492,-0.873535732364355,-1.02725419422674,-1.91003801761698,-1.74930259860112,-1.73634221722861,-1.19286956931916,-1.51918000399762,-1.58247415029375,-1.18489612561903,-1.98336612167624,-1.27552813252194,-1.31917027127273,-1.73751740689181
"NFIC",0.685957572895477,-0.281120841255931,1.11443397849488,-1.25315325384306,-0.479322686274618,-0.929751012490692,0.0954264921408306,-0.190040566275871,-0.258927710369374,-0.768262459218651,-0.621960938215698,-0.701972670184631,-0.577325490571102,-0.593192845508577,-0.586765428109864,0.0479918833665038,-0.178048541608528,0.287801393495171,-0.570948177709681,-0.751031360918045
"NFIL3",0.517147104498365,0.921616636752856,0.554760875235964,0.97654900130671,0.931037239240309,1.38667067654095,1.29159986771599,1.59619190218775,0.26710756002596,1.27954247178196,1.47706993147979,1.06662905215501,0.756926878856578,1.37380967797393,0.567182001079648,1.56594087781763,1.40129569585145,1.00278299943182,1.02985962869222,0.851625431773154
"NFIX",-1.09196389559627,-0.903468620267805,-0.933068448400966,-1.64842139539523,-1.71414161664433,-1.70236273845819,-1.05352277462375,-0.731208098782038,-1.22256523477053,-1.68157784233832,-1.53017563084908,-1.58885861531299,-1.37891802105676,-1.14661129747803,-1.32472048822327,-1.0557411690989,-1.57141265914655,-1.8345896948891,-1.30911336493112,-1.38521142028345
"NFKB",2.89200009339579,3.38054162814335,3.92905040655076,2.70825473385149,5.78042241877604,3.40638886245152,3.46287183415506,3.66181612979555,1.27512188257886,3.18937278436387,3.32903556716462,4.07274523687278,4.15160329868693,3.68263785346063,3.57522073090475,4.11928559824513,4.00042028417568,2.85534312530045,4.15508439896709,4.18932115642969
"NFKB1",-2.01684546166362,-0.377464100732884,0.274309558068216,-0.70200739952166,2.40771314320635,-0.22646783838224,0.229463725602929,0.0682774354816074,-2.38697011915272,-0.390497805876666,0.140509332286414,-0.167063001865129,0.190116458460222,0.182175005631377,-1.16473223101197,0.725016889476878,0.655486462269616,-0.913217855269631,0.277119860355475,0.00357725833543819
"NFKB2",-0.374870383067046,-0.322236977955846,0.931203127628482,-0.446930907964701,0.637565286975675,0.0689407091237642,0.429171834884453,0.0895783911096524,-1.45695851258171,-0.213032939700074,0.519017904218534,-0.0448466517684882,0.0639848578634245,0.136479635957878,-0.171795295720592,-0.0394365163702063,0.183572940307245,-0.495230342204236,0.421065600763045,0.88535023519659
"NFKBIB",0.58317115919914,0.672548085219986,1.10315025676308,1.03085127531146,1.20777278687953,0.307895293925746,0.578335205802514,0.584302236048573,0.0227609277734852,0.27700842281256,0.370412713230643,0.973811313557365,1.58969245234323,0.531144916159313,0.902885669885412,0.641605104332486,0.494124103843087,0.164296636801151,1.00301044931669,0.812414016563834
"NFYA",1.59565500032469,1.22081117790144,1.5666926413397,1.59188640517246,1.44321007386874,1.04128669848395,1.09082612203274,1.38814639607389,1.42536520068413,1.47950803455496,1.46072618721667,1.22903322090045,1.16726556909785,1.75334282383906,1.12262907855306,1.28019940869828,1.76451030896008,1.48408967802257,1.39528339985833,1.83270829575973
"NFYB",2.59966267102246,2.01496896389217,1.93023129904143,1.28987491914582,2.46427206529513,1.62689568327509,2.13661239312866,2.07315039399387,1.26247820814661,1.67510376960468,1.93317135363297,1.98648074756031,2.31563835903643,2.70126847543816,1.8433865938772,2.60688689170514,3.13187055146609,1.95588661934594,2.20091424501658,1.84501000883274
"NFYC",2.23756262760462,2.2164582055868,2.17439285781322,1.63355266476676,2.51444802865909,1.50170764089546,2.22722171532617,2.21635582443368,2.13112393055035,2.13579035475695,2.36806576900424,1.88762313011484,1.90453479099092,2.26914373890122,1.90619979882397,2.26716470909001,3.40937980929349,2.19336471384923,2.40359428133345,1.77812639215823
"NKX2-1",-1.87076341906337,-1.87503597921653,-2.10341209293686,-1.97814616046866,-1.78088447104474,-2.49190133250431,-1.87237410437885,-1.79613070050198,-1.46521079576475,-1.86378636119665,-1.7235400212432,-2.08059117424417,-1.75257727444738,-1.9477221151793,-2.09402485527967,-1.85743234027162,-1.80767400719735,-2.23969589660349,-2.09133264222157,-1.66763300805961
"NKX2-2",-2.7227001993964,-3.47443985872574,-3.43222058508602,-4.0294297935954,-3.06501877256336,-3.33193441654864,-3.2517178045829,-3.2685741464123,-3.56327308578885,-3.6231614241658,-3.97983574839768,-2.81371960099853,-3.38564564757906,-3.33627632345834,-3.34148092315585,-3.42175173412697,-3.56604245851732,-3.26442570356637,-3.55488629175982,-3.25499742369259
"NKX2-5",-1.28215968111535,-0.231089211664166,-0.955229557576861,-1.67729228226803,-1.61458891068764,-1.5140491245907,-0.0594747800912934,-0.585006748447857,-1.28387926474872,-1.00939513561027,-1.54027909328819,-0.822864396446276,-1.03341410511413,-1.14258640760241,-2.02258636858075,-0.0906484440798183,-1.0171440936794,-0.844836619916973,-1.58102717243749,-1.80186917035328
"NKX3-1",2.13575387618261,1.30263739242276,1.62372223354875,1.80023612335885,1.80200006646497,1.97464338242366,1.61523813618316,1.70284033300676,1.88687442752631,1.51803164422337,1.88510428636535,1.6234197749023,2.27895716767153,1.934944507787,1.90554883762347,2.00371247577023,1.67362731427618,1.97715027855621,2.03958057810855,1.0525116951385
"NKX6-1",-3.72616793449483,-3.51675685482144,-2.65976522356593,-3.27256125903234,-2.96306011983748,-3.46172573450499,-3.80821154573362,-3.38553426856184,-3.0794133535474,-3.09704543559872,-3.50222331338781,-3.24974399057886,-3.14892121405277,-3.30721148676897,-3.18092660150453,-3.55588804632961,-3.42781678808939,-3.69337286922339,-2.99761005786572,-3.05802450382961
"NONO",0.317853039105698,-0.337133785459966,-0.116018565099995,-0.321149745807659,-0.447809539569362,-0.822570758416218,-0.780035289701598,-0.740464167788144,0.496509315923873,-0.406278260618775,-0.28347063382363,-0.760872776911543,-0.369112123385816,-0.735508924315792,-0.0465987223117048,-1.14905577316088,-0.361117473863935,-0.334902352237962,-0.845632352928964,-0.623083293385651
"NOTCH1",0.36048722172766,0.0638450965867768,0.931608891051842,0.311949068103994,0.162304414118629,0.942633484621504,0.324119717852566,0.631343979003009,-0.136017843402539,0.606679989297437,0.839818952870063,0.479473617440789,0.206954585382157,0.496344314760212,0.301887728834019,0.854753719448636,0.234911791369826,0.937779084454646,0.80712192581636,0.932662756405689
"NOTO",0.125998476984599,0.541013963614198,0.261312475965472,0.79027905028043,0.59872161628427,0.624962752303181,0.87074990897263,0.354882788279645,0.16112936682464,0.207374795211999,1.08517741936554,0.504851335588569,0.720477346067108,0.699165595817429,0.162768080613,0.673502200551673,0.900368730750842,0.580026374586029,0.339260197216991,0.411115685914073
"NPM1",3.2396203747924,2.84104218335551,2.88466374775939,3.16106276563513,2.89893890013651,3.71504829261277,3.49703822522685,3.30787469445717,2.80942339563863,3.47100380580765,2.69845833913434,3.52860888739345,3.30686146845682,3.23930051466288,3.0161915320139,3.0513214674277,2.60202187128227,2.95823389760221,3.49322981759118,3.72021554415254
"NR0B1",0.291487920330741,0.404739069162574,0.230161419071317,0.299384673013703,-0.118998625046399,0.131748326403103,-0.307977011859293,-0.424122163834928,0.394873488083337,0.567858840231821,0.302670113813635,0.00879793711773115,-0.24106638802257,0.556789148141791,0.334012389549383,-0.0212600858246219,0.137024182995154,0.0479264265845175,0.522936894343898,0.640520417310439
"NR0B2",1.40461807781532,0.338786813198574,1.21820163692508,1.63803070398071,0.927436554267427,0.893708106245858,0.990344466330597,0.598318895617922,1.27077860121815,0.666175804938396,1.00207123039642,0.768974590121414,0.62409440426834,1.21526886417761,1.35614196521786,1.13942022297428,1.13283564069157,0.969165579239217,1.20466607046465,1.00690342572205
"NR1D1",1.373192858403,1.20356103193453,0.470224870413385,1.79847891036651,0.807875750958559,1.23532461787826,1.34645842104945,1.01704930255145,2.12247993624635,1.00821890303975,1.19762475177814,1.1852614669667,1.78040421404431,1.66321506550339,1.14482387614622,1.63341240342342,1.48178762182311,0.978465155053004,1.48968405614657,0.934915684617583
"NR1H2",0.455997963467303,0.410528933952801,1.13264125076817,0.254369992856779,1.47162054829122,0.564575712991689,0.407440977733728,0.414789562905387,0.57913272671491,0.702160679811851,0.442555262001147,1.05396513690376,-0.241570378930509,0.909321424335029,0.794630816138571,0.379141672123346,0.883450268634765,0.977853763925912,0.676698758631376,1.29515076670585
"NR1H3",-1.37816997168721,-0.820262783140409,0.234277890351984,-0.845056329865451,1.05974707566832,-1.16089633746355,-1.18679940561848,-1.11655364979514,-1.36828582712818,-0.328920627612015,-1.10885803507011,-0.406697540721026,-2.04775505523591,-0.247180502204389,-0.631208848434677,-1.35956373880076,-0.396573043601716,-0.367243747225498,-1.38600994486497,-0.0487626942730342
"NR1H4",-0.783278247140242,-0.242293819831214,-0.216517832958618,0.0300249090473073,-0.245655491423036,-0.454428341332017,0.160991521828392,-0.430260512198618,-0.129524973472163,0.458967947495977,-0.0103233796708776,-0.325675309767262,-0.746071612984547,0.177636207322431,-0.119187281513273,-0.226089156518066,-0.639561946524248,0.68101193549545,-0.328295365696216,0.698898190206123
"NR1I2",0.489282072054204,1.28081029415466,1.33682974084445,1.66929285331117,1.82319237213829,1.05283344017919,1.41674695764279,0.967471009141649,1.3266602993493,1.56045891578507,1.01922255530256,1.30430280341832,0.812877571650244,1.15087040693371,0.979197303419231,1.0060965573876,1.35468389018974,1.82808737159614,1.39019110614951,1.86373911266551
"NR1I3",-2.82312288208112,-1.22944921618743,-0.905641070585423,-1.56208392522018,-0.115506792394611,-1.41384365190405,-1.58572821658676,-1.65058440440936,-1.59556988374685,-0.671775401429,-2.00710114368225,-0.843749656781509,-2.04608608477996,-1.62848441359422,-1.38934617713952,-1.21993619303326,-1.99221829627359,-1.3952245715581,-1.6462540593739,-0.677428632112529
"NR2C1",-0.593510604216825,-1.69020959802567,-1.67394631263409,-1.5422492847145,-0.330038202706545,-1.49246789240769,-1.4728217621852,-1.52165288154343,-1.19928554102348,-1.57242693114511,-1.51994264867143,-0.662074520367136,-1.12963596318398,-1.82931257907258,-1.39358851465632,-1.46386647324986,-1.48492147853931,-0.753872863770502,-1.51489216452344,-1.38848154202556
"NR2C2",0.719888425477105,0.113721222213113,0.246240567711846,0.604068518304252,0.757963996968129,-0.00449838622121174,0.0231228560963113,-0.0330393476543988,-0.750035882742532,0.0675022108326694,0.353985893328237,0.737165745654705,0.108482224852372,0.118762918133774,0.233529330590648,0.336826010745541,0.159980066773859,0.329605099347208,0.0900898237538438,0.377814399542522
"NR2E1",-0.664071056498701,-0.75266057395821,-0.188726102995644,-1.33562638187405,-0.96047264289035,-1.14623364034962,-1.29572676156802,-0.770700927504961,-0.555780391474583,-0.73497527473722,-1.01209959761829,-0.973010135235701,-1.15701305853132,-1.16907445731404,-1.16845885212835,-0.728250190914202,-1.04027435045264,-0.979026142276486,-0.561512990717961,-0.929587539903257
"NR2E3",-2.49289828406413,-2.74571561099241,-2.07910659557953,-2.97249685951484,-2.04177142269376,-2.54025840695901,-2.40425136469403,-2.53479154032916,-2.85562723968321,-2.89376046891576,-2.77734813536543,-2.82098310227614,-2.16975554435849,-2.44142133229603,-2.36381084979437,-2.52660410132417,-2.05761208221247,-2.61220201818909,-2.63625707754857,-2.73975581296097
"NR2F1",2.44127563038471,2.41255597500711,2.05576668950748,2.60153679466202,3.25790039473405,3.02786025622247,3.27640574883838,3.25653708837909,2.72326539932899,2.38844875315223,2.81986516022939,3.51591535783971,3.28622040048199,3.15637518124876,2.48737324501622,3.26295277038323,2.96175232589511,2.98221035155388,3.01640596318182,3.43059333153114
"NR2F2",-0.561299143953541,-0.13960381908299,-0.685202998705297,-0.162945566544354,-0.0219725713228291,-0.354924788126875,-0.120453483323045,0.240112956921704,0.056913872569217,-0.271938513284226,-0.481244650951563,0.0550234623395645,-0.358824593642509,-0.241039745294614,-1.21658133609454,-0.154942944422092,-0.441435686180363,0.146714368110562,-0.823562122683856,0.0266501924247812
"NR2F6",-0.784305078603081,-0.174829581139473,0.680662270958736,-0.326560993427628,0.594245792773525,-0.717707888687957,-0.416252857474033,-0.152302653182927,0.106135518623649,-0.435980767625409,0.0124019968584579,0.365650447720175,-0.545880159230539,-0.44233002244296,-0.490690243637867,-0.343146763694296,-0.223406813730053,-0.205165921374571,0.0701198801934331,-0.00320623841190215
"NR3C1",-2.1896108273397,-1.05931754001931,-0.28952090603863,-1.91701756172101,0.733924970236199,-1.55977334792945,-1.29828788379101,-1.14774639712864,-1.62831757222217,-1.00891117108188,-1.55409846223304,-0.815421353403645,-1.438496747253,-1.6598719282551,-1.4841413775072,-1.65916723650892,-1.40320318969537,-1.21832760222577,-1.53836471517973,-1.5190545199715
"NR3C2",0.468623313007653,0.550606709855377,0.84732143077883,-0.59029933201455,0.42341408681728,0.414105628878793,0.317687841918678,0.402272905773925,-0.0125110513673041,0.843478643062637,0.433979978869701,0.737832331938268,0.704039867529978,0.230286384485042,0.383182125721149,0.758071154602261,0.651088523982387,0.871178600980121,0.0829216869113554,0.523387551263231
"NR4A1",-1.94034295610233,-1.50368299167208,-0.924761204686497,-2.58763703047717,-2.19776056832897,-2.10028847844578,-2.00454343109192,-2.05993950104722,-2.32962210769712,-1.79086689199138,-2.55029079912044,-2.53832242395101,-2.16075497643673,-2.30390684571249,-2.50916629661543,-2.19027233506009,-1.83940650668199,-1.39440033792088,-2.56885302732777,-1.92280479216896
"NR4A2",-2.04165835003009,-2.07192998446234,-1.68262880110143,-2.11333646574893,-2.47124195698949,-2.06375070445551,-1.7805957157826,-1.82772938089461,-2.16928485356129,-1.93854199368797,-2.469304378406,-2.15241565434129,-2.70081462005194,-1.784067439434,-2.23050745047063,-1.71620950336,-2.13052274425741,-2.10159999927317,-1.81958364244953,-1.9425549334576
"NR4A3",-1.00742065014545,-0.686170787023125,-0.816981077636337,-1.09597405969525,-0.22893579849475,-0.80806335938424,-0.126339763607871,-0.64038683371485,-1.14496736843403,-0.0768720566998917,-0.72627726223043,-0.947360088304919,-0.933358537838503,-0.504945182245848,-1.15501294291753,-0.357831878402267,-1.23469026463675,-0.862728229449286,-1.02591063443789,-0.79758607253525
"NR5A1",-2.04166408695273,-2.09752774821268,-1.34281505227025,-1.83806896289455,-1.4910165367419,-2.40993388647632,-2.12382410052128,-2.43700814190174,-2.71293900300122,-1.82355709841597,-2.89102061534248,-2.04968305197559,-2.70592726194853,-2.10742052004459,-2.59909496586842,-2.13005777668987,-1.76201720431736,-1.47807579426599,-2.75955063183888,-1.66295918025989
"NR5A2",-2.84559721753671,-2.16849528919048,-2.43259468365134,-2.49504788054883,-1.57367289119949,-2.35185103272846,-2.41434996038566,-2.46374049548285,-2.71526596068608,-1.29007848859103,-2.14197307716175,-2.48706813698265,-2.86098333002584,-2.55425939472663,-2.39472379042969,-2.65351036283553,-2.23822515701363,-1.66769058571868,-2.43613104738765,-1.93311136512185
"NR6A1",-2.84547780811296,-2.57258463356508,-2.50991026140005,-2.37994783881082,-2.44382441702874,-2.46878732615407,-2.72311129816061,-2.50786904356276,-2.43861955871533,-2.75266424748249,-2.24416264154087,-2.78458768951499,-2.94461128435273,-2.3275811511341,-2.71010205962639,-2.2227432745589,-2.37932989466777,-2.4693494855432,-2.41541817205723,-2.4941799681462
"NRF1",0.0701778882616671,0.332442858544893,0.379405272548841,0.590983278118222,0.606957466549732,0.0851709692115746,0.278238099765689,-0.139081166985108,0.454685791485347,-0.0812115909024928,0.148148195801889,0.221586012272556,0.596232568466294,0.137629722135399,0.069438398517669,0.159510167210514,0.277910889753813,0.221056908345779,-0.0708473745286194,0.898036565065837
"NRG1",3.50894119310914,2.99588519495377,2.98623158617874,3.04426295868896,3.13560713851205,2.82851498780976,3.07719982239058,2.95987007509697,2.84745420930558,2.97059439873316,3.11392937832122,2.81075264941169,3.45547014571162,2.81634429776,2.69372721478832,3.03434134331164,2.97865827114444,2.90201112222865,2.95590251897799,2.70643224483503
"NRL",-1.17406858422024,-1.41617071183738,-1.07465337956856,-1.17307535763388,-1.13935493694792,-1.5176387102469,-0.990103346036479,-0.993564557822878,-1.00879338954655,-1.17825496501881,-1.22685633315484,-1.60915450882747,-1.20757194532795,-0.767644047564303,-0.766205226498513,-1.36514152418236,-0.484091074127772,-1.62317125368329,-1.16095989089961,-0.967337820073631
"OLIG2",-0.368981154060177,-0.306661608498955,-0.0872163189970853,0.148243083567423,-0.41067120669466,-0.500794580054645,-0.219738383668363,0.173833249315994,-0.151478068258725,-0.29175177963689,-0.392567308325993,-0.074851658089891,0.0137808055011084,-0.0108465281262121,-0.610754829578966,0.256905709431068,-0.0264830835659027,-0.319409421038799,-0.0191164006516048,-0.0234232156366586
"ONECUT1",-3.39923212358335,-3.91284422464484,-2.42792192020893,-3.80858285477142,-1.10434265137832,-3.52574293022431,-3.77788603822295,-3.61940408388299,-3.14524839370495,-3.11134372936748,-3.66528607093018,-3.12489130404473,-4.03311653192171,-3.21879234832564,-3.57232011127591,-3.94787891519164,-3.65832892724455,-3.61340377231496,-3.22699477518576,-3.31832168913316
"OTX2",-4.88964633913535,-4.73546772230932,-4.5409988863237,-4.73316704636216,-4.4827414722795,-5.09135762603322,-4.74578264119437,-4.57949258756676,-5.07267473843033,-4.65570767164034,-5.04741385207872,-5.25353731005141,-5.00371545237909,-4.92680627729673,-4.99900692175303,-4.2157412964329,-4.47884891746189,-5.06718987059316,-5.10964710133587,-4.70092729067116
"OVOL1",1.68637491583489,0.888778223534655,1.55587299848281,0.781985375022847,1.64709843468572,1.04088080531846,1.31980195119095,1.2235023948202,0.952206083388835,0.936403559990462,0.974626505466746,1.44293173576494,0.907479121724741,0.816494134042296,0.961263985291993,1.64140307002069,1.18710107022406,1.13803072751731,0.60388436499664,1.21043865352653
